latiude,longitude
43.075847,141.398147
36.343386,140.443828
35.879203,139.673039
36.118247,139.433269
36.118261,139.433286
36.118278,139.433261
35.137728,137.135456
35.018986,137.033483
35.117178,137.022669
34.990333,137.124511
34.760739,138.159217
35.130606,138.512692
35.030567,137.135136
35.087353,137.158392
35.123908,137.092053
35.039528,136.729469
34.996153,137.070058
34.935428,136.903572
35.035981,136.731947
34.925231,137.513156
34.843086,137.749242
34.843236,137.749222
36.350736,136.322817
35.895383,136.197986
34.781831,137.607942
34.978511,135.948767
35.038931,137.050436
35.038944,137.050431
35.041219,137.047114
35.041194,137.047097
35.038961,137.050411
35.041208,137.047108
35.041192,137.047103
35.154556,138.805147
35.431939,139.402222
35.314056,138.968417
34.839911,137.750131
35.100664,138.849061
35.100703,138.849047
35.100644,138.849053
35.1007,138.849042
35.100761,138.849017
35.100808,138.849056
34.778717,136.471024
34.466721,136.853897
34.359695,136.798073
34.779816,136.467575
34.609947,135.961861
34.63311,135.585754
33.810532,135.236633
34.783455,135.525299
34.827545,135.294838
34.66275,135.445091
34.944443,135.720917
31.387321,130.87796
31.387383,130.877953
31.387337,130.877945
31.744843,130.762665
31.387344,130.87796
31.387344,130.87796
31.387344,130.877968
31.744873,130.762665
31.744873,130.762817
31.387367,130.877892
31.387344,130.877937
31.387344,130.877937
31.38739,130.877922
31.387344,130.877968
31.387329,130.877968
31.387367,130.877983
31.387352,130.877937
31.726273,130.61573
31.388779,130.895248
31.388756,130.895317
31.744843,130.762627
31.744835,130.762634
31.744835,130.762665
31.38736,130.877899
31.744812,130.76268
31.744904,130.762756
33.252426,130.535027
33.595055,130.322945
33.593254,130.322205
32.542175,130.681671
31.744881,130.76265
31.744843,130.762672
31.387367,130.877968
31.74482,130.762672
31.744835,130.762672
31.387329,130.877907
31.387436,130.877975
31.744835,130.762665
31.744873,130.762779
31.536285,130.535904
31.744873,130.762672
31.744858,130.762657
31.74485,130.762703
31.753639,130.762848
31.942184,131.444656
31.739067,130.739655
31.744843,130.762642
31.744888,130.762627
31.744873,130.762665
31.744904,130.762726
31.744896,130.762665
31.744827,130.762733
31.744873,130.76265
31.387337,130.877953
31.38736,130.877922
31.744888,130.762733
31.744873,130.762665
31.744865,130.762642
31.744865,130.762642
31.744865,130.762688
31.744858,130.762627
31.744865,130.762695
31.744858,130.762665
31.536301,130.535957
31.74485,130.762619
31.744835,130.76265
31.387367,130.877945
31.744911,130.762718
31.744888,130.762611
31.744835,130.762604
31.388809,130.895279
31.744835,130.762627
31.726295,130.615677
31.744843,130.762634
31.744843,130.762634
31.744881,130.76268
31.387352,130.877968
31.744858,130.762688
31.74485,130.762688
31.744835,130.76265
31.744797,130.762619
31.744839,130.7627
31.744804,130.762665
32.200236,131.486275
32.666412,131.703911
32.984535,131.599731
32.984535,131.599731
33.958023,130.964066
33.958023,130.964066
34.310272,130.889191
33.705788,130.959915
33.336525,131.464836
32.200798,131.486061
31.744873,130.76268
31.744865,130.762634
31.744865,130.762634
31.744865,130.762642
31.744865,130.762642
31.536361,130.536028
31.744896,130.762665
31.387398,130.877998
31.744865,130.762665
31.744881,130.76265
31.744843,130.762634
31.74482,130.762733
31.74482,130.762733
31.744881,130.762718
31.744835,130.762733
31.744835,130.762733
31.744873,130.762642
31.744888,130.762665
31.744858,130.76265
31.753693,130.762772
31.744942,130.762657
31.744919,130.762657
31.744858,130.762657
31.74485,130.762665
31.744858,130.76268
31.744843,130.762611
31.744911,130.762634
31.744843,130.762665
31.744865,130.762665
31.744835,130.762665
31.536339,130.5361
31.744865,130.76268
31.744865,130.76268
31.744896,130.762672
31.74485,130.762634
31.744865,130.762619
31.744865,130.762619
31.744881,130.762672
31.744881,130.762642
31.387405,130.877914
31.744865,130.762619
31.744865,130.762657
31.744888,130.762657
31.74485,130.762688
31.744873,130.762688
31.536293,130.536011
31.744873,130.762619
31.744873,130.762619
31.744873,130.762642
31.387352,130.87793
31.74485,130.762619
31.536285,130.535942
31.744843,130.762711
31.744865,130.762657
31.744858,130.762619
37.131111,140.194618
37.086304,139.72789
36.317787,139.617729
35.65641,140.025856
35.459999,140.084694
35.704071,140.001556
35.689735,140.025955
35.689953,140.025644
35.669296,139.763519
35.673149,139.766762
35.703712,140.001137
31.52932,130.516342
31.52932,130.516342
31.560806,130.49395
31.560806,130.493965
31.560806,130.493965
31.560783,130.493965
31.560783,130.493965
31.560783,130.493958
31.560799,130.49395
31.529243,130.516365
31.560799,130.493965
31.560806,130.493958
31.560806,130.493958
31.56086,130.493958
31.560791,130.49398
31.560806,130.493965
31.560791,130.493965
31.560791,130.493965
31.560837,130.49398
31.560844,130.49398
31.529335,130.516327
31.560883,130.494019
31.560883,130.494019
31.529366,130.51638
31.560806,130.493958
31.529312,130.516327
31.560791,130.493927
31.560806,130.493973
31.52932,130.516335
31.52932,130.516335
31.560783,130.493935
32.053146,130.599342
31.753609,130.762779
31.753586,130.762695
31.560791,130.49395
31.5398,130.519978
31.5398,130.519978
31.560776,130.493958
31.560928,130.493965
31.560791,130.493973
31.539756,130.519931
31.560822,130.493958
31.560822,130.493958
31.560822,130.493958
31.560822,130.493988
31.560822,130.493988
31.560776,130.493935
31.560791,130.493958
36.09581,139.757706
35.996605,139.794212
36.024826,139.769707
36.355461,140.2742
36.296906,139.624897
36.024826,139.769737
35.833702,139.708389
35.833763,139.70842
35.412056,139.332527
36.440675,139.052494
36.440669,139.052483
36.428719,139.022725
36.460356,137.861081
36.396492,137.867869
35.679831,139.373872
35.611208,139.630844
35.611208,139.630844
35.611208,139.630844
35.588647,139.678114
35.588611,139.678064
35.588881,139.678253
36.440667,139.052472
35.588603,139.678011
35.588586,139.678067
35.58855,139.678044
35.588719,139.677983
35.588658,139.6781
35.588628,139.678092
35.588706,139.678228
36.440664,139.052478
35.632064,139.623553
35.625214,139.665303
35.625261,139.665428
35.625208,139.665303
35.588619,139.678033
35.632044,139.623553
35.588589,139.678022
35.625217,139.665306
35.625217,139.665306
35.160278,138.659164
34.777081,137.760414
34.824078,137.807033
35.348675,139.515719
36.363478,140.522564
36.363464,140.522553
36.363492,140.522558
37.480722,140.365817
36.75445,140.68985
36.08095,140.110572
36.08095,140.110572
35.984489,140.238664
35.461797,139.679578
36.001389,139.667247
37.352753,140.321897
37.386856,140.5949
37.513694,140.393944
35.678894,138.51215
35.96801,139.768959
35.975678,139.752058
35.9757,139.752037
35.968025,139.769066
35.660269,139.321569
35.660269,139.321569
35.660486,139.321544
35.660411,139.321647
35.660219,139.321675
35.660446,139.321678
35.66053,139.321671
35.660446,139.321632
35.6603,139.321586
35.660597,139.321678
35.660597,139.321678
35.660477,139.321632
35.660889,139.320903
35.660469,139.321716
35.659933,139.321908
35.660592,139.321756
35.660272,139.3218
35.673181,139.308664
35.660306,139.321764
35.660225,139.321564
35.660269,139.321825
35.66053,139.321693
35.660477,139.321571
35.660522,139.321648
35.660497,139.321628
35.660497,139.321628
35.660506,139.3216
35.660467,139.321728
35.66035,139.321703
35.546158,138.896599
35.67984,139.373802
35.660408,139.321663
35.660439,139.321732
35.590111,139.349617
35.645493,138.679314
35.636169,138.79274
35.660446,139.32164
35.660378,139.321578
35.660461,139.321716
35.660247,139.321767
35.636093,138.792641
35.744728,139.542915
35.660697,139.321589
35.660477,139.32164
35.660392,139.3216
35.744728,139.542946
35.660439,139.32164
35.660203,139.321656
35.6604,139.321632
35.659833,139.321656
35.431885,139.402184
35.547951,139.714813
35.66045,139.321744
35.660492,139.321671
35.659831,139.321639
35.660336,139.321728
35.660289,139.321914
35.660278,139.321769
35.660264,139.321603
35.660556,139.321572
35.660286,139.321811
35.660286,139.321553
35.660446,139.32164
35.660431,139.321693
35.660461,139.321747
35.633072,139.063866
35.636101,138.792648
35.744659,139.542908
35.660431,139.321632
35.660454,139.321594
35.660439,139.321663
35.660538,139.321609
35.660484,139.321693
35.660578,139.321744
35.660347,139.321744
35.660378,139.321739
35.660378,139.321747
35.660507,139.321732
35.660408,139.321716
35.660439,139.321664
35.679794,139.379623
35.677727,139.334267
35.660454,139.32151
35.660454,139.32151
35.660461,139.321716
35.660446,139.321716
35.660522,139.321625
35.660411,139.321744
35.660775,139.321414
35.660436,139.32175
35.66055,139.321608
35.660269,139.321753
35.660492,139.32175
35.660197,139.321683
35.660586,139.321717
35.660446,139.321671
35.660486,139.321619
35.660244,139.321669
35.660461,139.321693
35.660489,139.321575
35.660454,139.321617
35.660469,139.321655
35.660422,139.321619
35.313972,138.961937
35.660423,139.321671
35.660393,139.321655
35.660419,139.321714
36.038979,139.586395
36.31076,140.343102
35.940079,139.969887
35.660347,139.321811
35.660576,139.321617
35.660203,139.321781
35.660281,139.321803
35.660454,139.321686
35.660139,139.321597
35.660385,139.321724
35.660328,139.321706
35.660339,139.321716
35.6606,139.321783
35.660303,139.321764
35.674774,139.742744
35.674721,139.742729
35.674721,139.742683
35.674736,139.742775
35.674744,139.742744
35.674721,139.742737
35.674728,139.74276
35.674744,139.742706
35.674683,139.742722
35.674782,139.742706
35.674744,139.742752
35.674759,139.742737
35.674774,139.742729
35.674881,139.742699
35.674805,139.742706
35.674782,139.742737
35.674782,139.742813
36.449181,140.569328
35.674736,139.742805
35.674805,139.742683
35.674843,139.742722
35.674812,139.742775
36.590622,136.644669
36.590736,136.644686
36.567604,136.603905
36.567604,136.603905
36.607333,136.595042
35.520414,136.218164
34.782206,135.527061
34.757919,135.46434
34.757919,135.46434
35.520096,136.216583
35.520096,136.21656
37.178703,136.855804
36.431061,140.071434
35.865389,138.427989
34.969749,138.290802
35.034355,137.223335
34.517052,135.843575
34.545731,135.746368
34.530106,135.745781
34.505058,135.762909
34.505078,135.762917
35.038948,137.050377
34.978531,138.292625
35.844543,138.365685
35.712181,137.906418
35.680168,138.511681
35.544151,137.891312
35.846092,138.368866
35.895611,140.506789
35.314102,138.968559
35.658104,139.782875
35.658165,139.782921
35.658089,139.782852
35.658112,139.782791
35.658203,139.782928
35.658203,139.783096
35.658287,139.783012
35.657578,139.782234
35.658173,139.78289
35.631136,139.737572
35.631218,139.73732
36.255623,139.121178
35.842239,139.502197
35.985947,139.384209
36.339729,138.738686
36.25563,139.121162
36.291725,139.603256
35.979416,139.666191
36.082382,139.297981
35.979416,139.666176
35.162086,136.985779
35.162086,136.985779
35.162048,136.985809
35.162048,136.985779
35.162018,136.985756
35.162079,136.985809
35.162079,136.985764
35.162064,136.985825
35.162064,136.985771
35.162079,136.985809
35.162086,136.985825
35.162048,136.985802
35.162079,136.985779
35.162094,136.985756
35.162111,136.985722
36.079753,140.113147
36.079956,140.11377
36.079979,140.113762
36.081291,140.111015
36.07991,140.113777
36.079997,140.113603
36.079971,140.113831
36.079964,140.113716
36.079597,140.113189
36.079948,140.113777
36.079971,140.113731
36.079941,140.113739
36.081245,140.110985
36.0812,140.110962
36.079956,140.11377
33.561256,133.696243
35.495694,139.763158
35.688586,139.785239
35.688531,139.785364
35.688469,139.785508
35.6882,139.785567
35.688306,139.785175
35.688575,139.785044
35.544958,139.764506
34.839875,137.750003
35.433061,139.399942
35.688108,139.785206
33.569183,133.565608
33.569178,133.565583
33.569192,133.565578
33.611861,133.641714
34.835639,137.400461
34.846806,137.415886
34.846764,137.415892
34.846786,137.415878
43.523081,141.929883
43.091458,141.268486
42.952411,141.512631
43.016058,144.343525
36.455953,139.724769
37.907111,140.576953
38.284764,141.000861
37.714181,140.921664
36.754489,140.689861
36.310836,140.343167
35.461775,139.679575
35.461775,139.679575
35.461469,139.679153
35.668706,139.865369
35.730689,139.8632
35.668867,139.865433
35.671272,140.053047
35.658425,140.127103
35.668736,139.865667
35.669011,139.865303
35.668942,139.865506
35.668911,139.865514
35.668731,139.865594
35.668789,139.865603
35.668744,139.865589
35.777756,139.821961
35.591011,139.679739
35.443967,139.64565
35.444317,139.645717
35.443744,139.6455
35.443953,139.6457
35.444069,139.645569
35.444042,139.645578
35.550025,139.788944
35.444161,139.645772
34.768111,135.421389
34.480817,135.398383
34.510594,135.400842
35.343778,137.142283
34.767944,135.421417
34.767944,135.421417
35.695556,139.617508
35.695506,139.617525
36.454897,139.805297
36.310733,140.441864
35.695581,139.617511
36.277456,139.113444
43.016069,144.343792
43.015953,144.343647
43.015786,144.343511
43.015778,144.343583
43.015953,144.343556
43.015661,144.343814
43.016186,144.343553
43.016186,144.343553
43.016186,144.343553
43.016147,144.343514
42.963167,143.207081
43.016297,144.343733
43.016297,144.343733
43.016044,144.343533
43.016044,144.343533
43.015872,144.343633
43.016131,144.343253
43.016131,144.343253
43.015969,144.343589
43.016319,144.343467
42.975433,143.182353
43.015822,144.343706
35.826422,136.201736
35.322383,136.542828
34.695739,137.413669
33.872503,130.848528
33.885806,130.840458
33.737742,130.519669
33.738397,130.517786
35.930925,137.785969
35.681875,137.653297
35.455433,137.428833
35.930914,137.785986
36.115733,137.952972
35.713042,137.908825
35.346192,137.153325
35.3213,136.541
35.322408,136.542828
35.278553,136.847056
35.712264,137.906433
35.712264,137.906433
36.128764,137.940825
36.128764,137.940769
36.236694,137.948525
36.128742,137.940778
35.985681,137.841683
35.681897,137.653261
35.460497,137.447158
35.586356,137.5512
35.689211,137.670969
36.128728,137.940778
36.184958,137.963292
36.156317,137.950619
36.128769,137.9408
35.837594,137.687869
36.185103,137.963356
35.930897,137.786017
35.58635,137.551186
35.332967,137.044025
35.219611,136.284867
34.827575,135.294889
34.827575,135.294889
34.946531,134.798747
34.946531,134.798747
35.180675,134.335119
34.947783,134.802314
34.947792,134.802314
34.976333,135.94515
35.322439,136.542853
35.334547,137.043633
35.586358,137.551203
35.967169,137.814675
36.184953,137.963344
36.128725,137.940747
35.967172,137.814692
36.128739,137.940844
35.967181,137.814767
36.128783,137.940764
36.128753,137.940858
35.713058,137.908814
35.448828,137.745644
35.46045,137.447125
35.58635,137.551231
35.967167,137.8147
35.454219,137.438647
35.332956,137.044031
35.332953,137.044036
35.260122,136.266317
35.255325,136.265636
35.278575,136.847031
35.45595,137.427242
35.455947,137.427278
35.443372,139.649981
35.342369,139.202933
35.313964,138.961978
35.796394,136.092294
35.343931,136.277258
35.520319,136.218208
35.826458,136.201742
36.627275,136.873556
36.751933,137.084381
36.863714,136.986889
35.219586,136.284881
35.180797,134.335119
35.493981,134.220842
35.610642,134.469842
35.255333,136.265636
34.757889,135.464367
34.819978,135.470111
34.804483,134.462778
35.154553,138.805153
34.8399,137.75
32.259931,131.557947
34.157856,134.579925
34.720081,137.762025
34.720072,137.761978
34.720044,137.762067
34.720016,137.76207
34.720075,137.762072
34.720039,137.761948
34.720146,137.761963
34.720075,137.762003
34.720075,137.761978
34.720019,137.762
34.720092,137.761939
34.720189,137.762075
34.720089,137.762039
34.720067,137.762083
34.720025,137.762106
34.720062,137.762001
34.758164,137.905914
34.758164,137.905914
34.720019,137.762086
34.720019,137.76205
34.720086,137.762089
34.720222,137.761989
34.720111,137.762156
34.720097,137.762067
34.720036,137.762033
34.720106,137.761986
34.720097,137.761881
34.720097,137.761881
34.720094,137.761994
34.7201,137.762028
34.720053,137.762022
34.720042,137.762069
34.720024,137.761993
34.719948,137.761887
34.720028,137.762094
34.720119,137.762083
34.720047,137.762032
34.720047,137.762062
34.720142,137.762078
34.720055,137.76194
34.720062,137.762039
34.720009,137.762009
34.720122,137.762086
35.407433,138.869171
35.407433,138.869171
35.407394,138.869171
35.407511,138.869217
34.969788,138.290794
34.720108,137.762081
34.720044,137.762061
34.720001,137.762032
34.720081,137.762097
34.720016,137.762016
34.720114,137.762069
34.720039,137.762054
34.720001,137.7621
34.720039,137.761948
34.720031,137.76205
34.720039,137.761978
34.720016,137.762001
34.961594,138.398834
34.720016,137.761993
34.720001,137.762054
34.727402,137.851883
34.727379,137.851898
34.720062,137.762024
34.720025,137.762006
34.720003,137.762086
34.72005,137.762072
34.720111,137.762061
34.720192,137.762139
34.72007,137.762039
34.719994,137.761986
34.720047,137.762033
34.720192,137.762094
34.720062,137.761986
34.720024,137.761971
34.720016,137.761963
34.720078,137.761925
34.720062,137.762032
34.720083,137.762064
34.720017,137.76205
34.720017,137.761989
34.720097,137.762042
34.720081,137.762083
34.720069,137.762053
34.72007,137.761978
34.720072,137.762042
34.720072,137.762042
34.720047,137.762001
34.72005,137.76205
34.720092,137.761989
34.7201,137.762083
34.720083,137.762033
34.720078,137.762075
34.720055,137.761993
34.720032,137.762054
34.720032,137.762054
34.719992,137.762094
34.720481,137.762053
34.720056,137.762078
34.720081,137.762047
34.720062,137.762039
34.720097,137.762028
34.720061,137.762039
34.720122,137.762022
34.720044,137.762078
34.720062,137.762032
34.720067,137.762086
34.720164,137.76195
34.720039,137.761978
34.720064,137.762053
34.720094,137.76205
34.720064,137.761953
34.720092,137.762058
34.720047,137.761993
34.720032,137.761986
34.720253,137.762189
34.720024,137.762032
34.720061,137.761944
34.719971,137.761978
34.719971,137.762009
34.720019,137.762061
34.720085,137.762062
34.720144,137.762067
34.720009,137.761993
34.720016,137.761963
34.720131,137.76205
34.720067,137.762028
34.720031,137.762053
34.720032,137.762077
34.720032,137.762077
34.720158,137.762069
34.720147,137.762114
34.720039,137.762047
34.720047,137.762117
34.720078,137.762039
34.720053,137.762028
34.720078,137.762024
34.720062,137.761978
34.720044,137.762022
34.720055,137.762054
34.720172,137.7621
34.720062,137.761917
34.720039,137.761948
34.720078,137.762024
34.720062,137.761948
34.720197,137.762133
43.098587,141.263878
43.098631,141.263933
43.098602,141.263878
43.098595,141.263878
43.098602,141.263878
43.098602,141.263878
43.098602,141.263885
43.098602,141.263885
43.09864,141.263885
43.098617,141.263908
43.098617,141.263908
43.098579,141.263863
43.098579,141.263863
43.098572,141.263939
43.098618,141.263855
43.098589,141.263981
43.09864,141.263832
43.09864,141.263832
43.098594,141.263911
43.098579,141.263802
43.194069,141.803772
43.098618,141.263878
43.096191,141.276497
43.098625,141.263855
43.098618,141.263817
43.098587,141.263878
43.098633,141.263863
43.098549,141.263885
43.098465,141.263771
43.096176,141.276611
43.09861,141.263863
43.09861,141.263885
43.098618,141.263855
43.098658,141.263908
43.098572,141.263916
43.098579,141.263885
42.79493,140.938057
42.241463,140.294968
41.806595,140.735558
42.241371,140.294937
43.098618,141.263878
43.098639,141.263914
43.098602,141.26384
43.098633,141.263824
43.098595,141.263901
43.09864,141.26384
43.796562,142.375389
44.022247,143.495827
43.492432,144.446365
43.492424,144.446358
43.492419,144.446408
43.829231,144.123978
43.890625,142.459396
43.194069,141.803802
43.098618,141.263901
43.098595,141.263885
43.098579,141.263809
43.098618,141.263863
43.098602,141.263863
43.079712,141.403748
43.069107,141.332619
43.098587,141.263855
43.098625,141.263817
43.098602,141.263847
43.098656,141.264
43.098602,141.263908
43.098617,141.263967
43.098595,141.263847
43.098625,141.263855
43.098656,141.263809
43.098686,141.263832
43.098602,141.263931
43.098587,141.263893
43.079567,141.403717
35.443291,139.650139
35.690131,139.615344
35.690147,139.61528
36.496272,138.096431
36.653023,138.225227
35.846106,138.368861
34.961617,138.398788
37.732494,140.460467
37.747719,140.464928
37.388067,140.595594
35.053072,137.011442
35.052447,137.010464
35.065183,136.916094
35.074756,136.930364
35.079725,136.926775
35.102367,136.964389
35.105786,136.958597
35.152233,137.016653
35.151703,137.038978
35.099606,137.090661
35.202456,137.051044
34.827122,137.906214
35.154658,138.805156
35.809397,139.609653
35.6325,139.6385
35.635525,139.617453
35.582703,139.592214
35.15215,138.812636
34.838986,138.035853
34.996147,137.07005
35.017761,137.123878
35.009661,137.141561
35.017714,137.123894
35.030572,137.135119
35.017764,137.123894
34.827133,137.906233
35.152131,138.812519
35.017744,137.123864
35.017817,137.123894
35.154664,138.80515
35.911436,139.498858
35.017797,137.123869
35.154558,138.805153
35.533422,139.673683
35.533422,139.673683
35.533392,139.673667
35.533753,139.673819
35.431947,139.402231
34.839928,137.750194
35.017761,137.123883
34.978611,138.292694
35.433106,139.399994
35.494,139.693975
35.494008,139.693944
35.494008,139.693944
35.494014,139.693903
35.493969,139.694008
35.494003,139.693956
35.494017,139.693975
35.494019,139.693936
35.445114,139.6426
35.516167,139.587856
35.91485,139.562608
35.965628,139.653803
35.314056,138.968392
34.839872,137.750114
35.017783,137.123886
35.154531,138.805147
36.082,140.114281
36.077064,140.106483
34.839939,137.750244
35.446292,137.417967
35.020278,136.899264
35.0178,137.123894
35.342858,137.165053
34.778789,136.470947
34.414592,136.4552
36.113753,139.438761
35.704011,139.748767
35.363089,139.306853
34.888817,138.319058
34.888861,138.319167
34.697003,137.682931
34.781931,137.608164
35.238606,136.833608
35.596294,136.797986
36.233581,137.977928
36.080447,138.783464
36.114706,139.110178
35.186622,139.016044
34.890092,138.319389
34.740358,137.761194
35.169544,136.881136
35.169544,136.881136
35.178261,136.873428
35.67255,136.953675
36.275003,136.894036
36.597914,136.624783
36.488661,137.237939
36.080467,138.783497
35.11935,138.882222
35.119356,138.882103
35.4331,139.399994
35.703922,139.74875
35.462594,139.680569
35.462594,139.680569
35.462594,139.680569
35.10245,138.922233
35.102472,138.922261
35.102525,138.922319
36.001408,139.667211
36.689842,139.889417
37.041142,140.014117
36.691867,139.892297
36.317758,139.617775
34.914408,137.216706
34.914453,137.216675
40.565178,140.580612
40.264137,140.028862
39.706818,140.874252
40.295891,140.826447
39.675331,141.156029
34.274994,135.246887
34.274956,135.246857
34.274956,135.24688
34.944351,135.720879
34.944351,135.720879
34.837814,134.874573
34.274948,135.246887
34.837852,134.874535
34.817558,134.98175
34.274971,135.246819
34.944351,135.720863
33.812233,135.235687
34.837852,134.874619
34.274986,135.246872
34.944351,135.720886
34.947762,134.802353
34.832146,135.155159
33.81221,135.235657
33.679436,135.368393
34.274971,135.24691
34.274994,135.246887
34.778801,136.471039
34.466812,136.85379
34.841064,136.402336
34.609993,135.961853
34.259453,134.684929
34.157692,134.579872
34.275002,135.246887
34.750557,137.397369
35.006287,137.004837
34.720009,137.761978
34.750542,137.397377
34.697662,137.680351
34.937447,137.165138
35.139641,136.915085
34.750526,137.39743
35.139465,137.238464
35.454254,137.438637
34.750542,137.397385
34.697617,137.680321
34.7201,137.762054
35.154762,138.805405
35.14138,138.674736
35.007759,136.655495
34.668373,135.799667
34.705093,135.56768
34.978836,136.986221
34.987701,135.888237
34.750526,137.397385
34.697617,137.680412
34.740379,137.761131
34.697624,137.680321
34.720001,137.762062
34.963638,137.421173
34.750526,137.397423
34.978851,136.986244
34.705063,135.567757
34.705025,135.567767
35.139702,136.915123
34.760712,138.159195
34.72007,137.762054
34.937927,138.310547
34.668373,135.799683
34.70504,135.567772
34.86174,137.012695
34.826378,135.479446
34.778847,135.497383
34.778954,135.497276
34.960701,136.465729
34.697678,137.680443
34.7201,137.76207
34.815315,135.671036
34.705017,135.567711
34.914131,136.294182
35.60968,140.115021
35.619255,140.079025
35.671402,139.758751
34.275635,134.264885
34.722206,135.258919
34.722303,135.258911
34.826385,135.479515
34.826393,135.479431
34.826369,135.479475
34.826389,135.479486
35.851738,139.958366
35.851581,139.958678
35.851768,139.958344
35.637894,138.471138
34.8399,138.298006
35.130646,138.512688
35.130592,138.51265
34.839922,138.298011
35.4701,138.513268
34.839919,138.298033
35.055862,139.068977
35.186623,139.016022
34.839922,138.298017
35.033379,137.135033
35.13285,138.51375
35.313995,138.96196
35.433083,139.40023
35.15786,138.619728
34.840324,137.749786
35.030609,137.135147
35.030533,137.135086
35.033371,137.135063
35.342964,137.165062
35.038942,137.050428
34.827118,137.906242
35.132866,138.513725
35.154755,138.805206
35.432022,139.402115
34.925278,137.513016
35.33297,137.043999
34.843468,137.749504
35.132996,138.513275
35.43309,139.400192
35.535149,139.533241
35.130623,138.512657
34.925201,137.512985
35.030579,137.135101
35.033104,137.222092
35.154724,138.805191
35.432968,139.399956
35.431969,139.402145
34.838951,138.035759
35.03437,137.223335
35.333046,137.043961
35.04113,137.04702
35.041222,137.046982
35.033379,137.135033
35.314003,138.961884
35.313988,138.968361
34.838943,138.035767
35.030556,137.135078
34.925209,137.513031
34.925232,137.512939
34.937393,137.165222
35.173737,136.915146
35.041237,137.047043
35.038963,137.050407
35.038956,137.050415
35.154472,138.805161
35.432961,139.399948
35.432007,139.402122
35.15213,138.812424
34.838966,138.035767
34.843193,137.749229
35.154528,138.805133
34.925255,137.513062
35.543411,139.602829
35.676987,139.370674
36.634407,139.831131
35.43309,139.399979
35.313995,138.968346
35.523071,138.777756
35.523079,138.77771
35.523079,138.77771
35.256317,139.019882
35.676987,139.370735
35.679832,139.373856
34.663319,135.013522
34.663311,135.013453
34.663461,135.013589
34.663358,135.013433
34.6634,135.013494
34.746047,134.915044
34.259397,134.685017
34.663403,135.013517
35.831085,136.201324
35.125725,135.928024
35.328209,136.028648
35.826401,136.201752
36.55481,136.633713
36.55481,136.633713
35.735331,139.527028
35.735264,139.526969
35.735231,139.526958
35.464719,139.873933
35.735194,139.526944
35.73525,139.527008
35.735183,139.526942
35.042622,140.020961
34.940414,139.821375
35.735217,139.526936
35.250122,136.971972
35.250117,136.971989
35.117422,137.022992
35.154481,137.028803
35.006303,137.004828
35.139714,136.915167
35.250117,136.972064
35.162089,136.985719
35.161975,136.985778
35.162075,136.985758
35.162053,136.985678
35.161856,136.985556
35.161856,136.985556
35.162111,136.985789
35.162033,136.985706
35.162103,136.985758
35.162119,136.985497
35.162014,136.9858
35.162069,136.985753
35.162136,136.985594
35.161839,136.985772
35.162086,136.985703
35.064339,136.914458
36.416817,139.589983
36.416847,139.589908
36.416847,139.589908
36.416936,139.590006
36.416797,139.589939
35.313983,138.968356
34.976406,138.382964
34.888822,138.319103
34.697311,137.682914
35.238503,136.833503
36.021142,136.965675
36.285953,137.363306
36.1147,139.110167
35.744528,139.629725
35.432003,139.402194
35.001489,138.434556
34.747222,137.839644
35.173292,136.881869
36.173317,136.902081
36.567086,136.619817
36.629419,137.205436
36.218367,137.960253
35.985936,139.3842
35.643817,139.721219
36.455936,139.724778
36.724342,139.688514
36.453714,139.724517
35.97945,139.666267
35.647167,139.713139
35.367822,138.918089
35.588567,139.678022
35.4564,139.642394
35.632508,139.638508
35.632508,139.638508
35.433042,139.399961
36.264456,139.297086
36.696075,138.907989
37.012931,138.6503
37.026153,138.226506
37.113744,138.004206
36.676897,138.979036
36.264439,139.297069
36.345033,139.128944
36.410144,139.1541
36.28545,139.376578
36.241044,138.946606
35.461822,139.679864
35.462494,139.68045
35.532158,139.552339
35.367217,138.918486
35.630297,139.672244
35.431967,139.402219
35.433103,139.400022
35.433053,139.399947
35.152114,138.812439
34.757864,138.166064
35.161061,138.617544
35.433019,139.399942
35.626617,139.631256
37.033378,139.396942
36.303022,139.692781
36.314692,139.172772
35.421186,139.553231
34.561253,136.526603
30.724342,130.994147
34.873214,133.66155
34.661753,133.916828
34.252367,133.930736
34.633367,133.920911
35.06415,134.044394
35.055847,133.922747
35.064167,134.044419
34.252433,133.930783
34.8794,133.662511
35.064242,134.0444
34.873239,133.661547
34.303975,134.080133
34.385508,133.817542
34.879306,133.662489
35.057931,133.982589
34.8732,133.661556
34.260269,134.682817
34.580861,135.013053
35.057897,133.982583
34.873228,133.661583
34.879406,133.662478
34.947806,134.802311
34.259403,134.684967
34.288342,133.799447
34.879411,133.6625
35.061836,133.998253
34.5236,133.761983
34.879419,133.662494
34.321931,133.843628
35.075836,133.752428
35.064183,134.044417
34.879411,133.662506
35.075819,133.752394
34.87945,133.662528
35.061814,133.998208
35.035103,133.540781
34.826081,132.95895
34.387147,132.432353
35.036822,133.541217
34.273375,133.921997
34.385469,133.817569
34.385494,133.817492
35.058842,134.041825
35.075861,133.752411
34.865897,135.304211
34.385494,133.817544
33.851847,132.746839
33.811508,132.7349
34.879403,133.662503
35.057881,133.982553
34.662183,133.916392
35.062761,133.751489
34.873214,133.661575
34.673603,133.969381
34.873233,133.661564
34.274275,133.922708
